NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
2,0,2,97,1,0,0,0,5,0,1,0,0,2,1,1,0,0,0,0,19,19,51,0,0,0,0.0,0.3333333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
3,1,1,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,8,0,0,0,0,0.0534351145,0.0243902439,0,0,0,0,0,0.0076335878,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
1,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,6,0,0,0,0,1.0,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,5,71,1,1,0,0,2,0,0,0,0,4,1,1,0,0,1,0,13,51,0,0,0,0,0.0327868852,1.0,1,1,1,0,0,0.9672131148,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
4,1,4,69,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,27,35,0,0,0,0,0.9230769231,0.9,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
1,0,5,69,6,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,10,52,0,0,0,0,0.119047619,0.9701492537,1,1,1,0,0,0.0396825397,0,0,0,1,0,1,0,0,1,0,-1,1,-1,1,0
1,0,4,103,9,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,13,83,0,0,0,0,0.0898876404,0.9578947368,1,1,0,0,0,0.0224719101,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
2,0,4,73,1,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,13,53,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
3,1,5,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,43,0,0,0,1,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,4,75,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,16,52,0,0,0,0,0.2878787879,0.3947368421,0,1,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1,0,2,55,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,40,0,0,0,0,0.1696969697,1.0,1,0,0,0,0,0.0181818182,0,0,0,0,1,0,0,0,1,0,-1,1,-1,1,0
3,1,3,80,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,22,51,0,0,0,0,0.1409395973,0.8904109589,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
2,1,1,75,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,18,7,42,0,0,0,0.8219178082,0.8867924528,0,1,0,0,0,0.0,1,0,0,0,1,1,0,0,1,0,-1,1,0,-1,0
1,0,3,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,13,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,1,40,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,9,0,0,0,0,1.0,0.1666666667,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
3,1,4,62,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,42,0,0,0,0,0.0576923077,0.0277777778,0,1,1,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
4,1,4,73,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,46,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5,1,11,144,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,122,0,0,1,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
3,1,2,56,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,26,23,0,0,0,0,0.0588235294,0.0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
2,0,6,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,38,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
4,0,5,75,1,0,0,1,0,0,0,0,0,9,1,0,1,0,0,0,12,56,0,0,1,1,0.25,1.0,0,1,0,0,0,0.75,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,2,5,110,0,0,0,0,0,0,0,0,0,45,1,1,0,0,0,0,25,78,0,0,0,0,0.0,1.0,1,1,1,0,1,0.0357142857,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1
1,0,2,34,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,14,6,6,0,0,0,0.0444444444,0.1739130435,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
3,1,4,99,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,74,0,0,0,0,0.0787878788,0.3818181818,0,0,0,0,0,0.0303030303,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
16,1,2,241,0,0,0,0,0,0,6,12,1,74,1,0,0,0,1,0,17,17,174,0,0,0,0.0,0.6666666667,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,1
3,1,6,69,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,21,36,4,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
6,1,3,57,0,0,0,0,0,0,1,0,0,11,1,1,0,0,1,0,16,16,17,0,0,0,0.2619047619,0.0909090909,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
2,1,4,73,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,18,48,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,1,4,41,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,15,19,0,0,0,0,0.1126760563,0.1515151515,0,0,0,0,0,0.014084507,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
2,0,1,61,0,0,0,0,0,0,3,2,0,15,1,0,0,0,0,0,16,14,23,0,0,0,0.015625,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,0,5,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,28,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,5,77,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,53,0,0,0,0,0.1489361702,1.0,1,1,1,0,0,0.1276595745,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
1,0,5,82,9,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,13,62,0,0,0,0,0.297029703,0.98,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1,0
1,0,5,99,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,73,0,0,0,0,0.1404958678,1.0,1,1,1,1,0,0.0289256198,0,0,0,0,0,0,0,0,1,-1,-1,0,0,1,0
3,0,4,69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,26,36,0,0,0,0,0.0,0.1666666667,1,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
3,1,2,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,31,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,1,0,1,0,-1,0,1,-1,1
1,0,2,39,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,9,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,5,64,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,43,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1,1
2,0,1,81,4,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,13,61,0,0,0,0,0.0388059701,0.2314049587,0,1,1,0,0,0.0119402985,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
1,0,6,82,5,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,12,63,0,0,0,0,0.0176630435,1.0,1,1,1,0,0,0.0013586957,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,0
3,0,5,89,1,0,0,0,2,0,0,0,0,10,1,1,0,0,1,0,19,63,0,0,0,0,0.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,1,1,-1,-1,0,-1,1,1
4,1,6,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,44,0,0,1,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,1
2,1,5,60,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,38,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
1,0,5,82,8,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,12,63,0,0,0,0,0.2608695652,0.2592592593,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
5,0,3,94,0,0,0,0,0,0,0,0,0,32,1,1,0,0,1,0,10,77,0,0,0,0,0.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
2,1,2,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,25,0,0,0,0,0.2091503268,0.4565217391,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,1,0,-1,0,1,0
3,1,5,82,3,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,21,54,0,0,0,0,0.1428571429,0.1,1,1,0,0,0,0.8571428571,0,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
2,1,2,58,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,29,0,0,0,0,0.12,0.4285714286,0,1,0,1,0,0.06,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3,1,1,55,0,0,0,0,2,0,1,0,0,5,1,0,0,0,1,0,13,17,17,0,0,0,0.0113989637,0.45,0,1,0,0,0,0.0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0
1,0,5,70,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,19,44,0,0,0,0,0.3709677419,0.9777777778,1,1,1,1,0,0.0967741935,0,0,0,0,0,1,0,0,1,0,-1,0,-1,0,0
3,1,1,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,18,0,0,0,1,0.6666666667,1.0,0,1,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,1,7,119,11,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,20,92,0,0,0,0,0.2197802198,0.85,0,1,1,1,1,0.032967033,0,0,0,0,1,1,0,0,1,-1,-1,-1,0,1,0
2,1,2,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20,13,0,0,0,0,0.1020408163,0.6382978723,0,1,0,0,0,0.0816326531,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
3,1,2,59,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,20,20,11,0,0,0,0.25,0.25,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,0,5,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,20,0,0,0,0,0.0,0.4285714286,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
2,0,5,70,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,40,0,0,1,0,1.0,0.75,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1
4,2,1,118,1,0,0,0,2,1,7,6,0,5,1,0,0,0,0,0,22,7,81,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,-1,1,1,1,1,0
2,1,4,41,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,17,17,0,0,0,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0
3,1,5,57,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,11,39,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,8,104,5,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,18,79,0,0,0,0,0.2328767123,0.6511627907,0,1,1,0,0,0.0273972603,0,0,0,0,1,1,0,0,1,-1,0,1,0,1,0
3,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,17,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,3,115,13,0,0,0,0,0,0,0,0,12,1,1,0,0,1,0,12,96,0,0,0,0,0.0572916667,0.064516129,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2,1,4,69,2,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,39,23,0,0,0,0,0.0923076923,0.1875,0,1,1,0,0,0.0923076923,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
5,0,4,58,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,15,36,0,0,0,0,0.6666666667,0.0,0,1,0,0,0,0.3333333333,1,0,0,0,1,0,0,0,1,0,1,1,1,-1,1
2,1,2,46,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,11,0,0,0,0,0.1086956522,0.3571428571,0,0,0,0,0,0.0434782609,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,1,3,60,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,15,13,24,0,0,0,0.0,0.1538461538,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,29,0,0,0,1,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
5,0,5,62,1,0,0,1,0,0,0,0,0,9,1,0,1,0,1,0,12,43,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,3,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,24,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,0,1,-1,1
2,1,2,96,4,0,0,0,0,1,2,1,0,15,1,1,0,0,1,0,26,34,28,0,0,0,0.128,1.0,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
1,0,4,81,9,1,0,0,0,0,0,0,0,6,1,1,0,0,1,0,21,53,0,0,0,0,0.1978021978,0.6489361702,1,1,0,0,0,0.0549450549,0,0,0,1,1,0,0,0,1,-1,-1,1,0,1,0
4,1,2,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,21,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1,1
3,0,2,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,18,0,0,0,0,0.6666666667,1.0,0,1,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
6,1,8,142,3,0,0,0,0,0,0,0,0,24,1,1,0,0,1,0,15,120,0,0,0,0,0.0027932961,0.0384615385,0,1,1,0,0,0.9525139665,0,0,1,0,0,1,0,0,1,-1,1,1,1,-1,1
3,0,3,56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,32,0,0,1,0,0.9090909091,0.2857142857,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
2,1,3,83,5,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,25,51,0,0,0,0,0.0731707317,0.0933333333,0,1,0,0,0,0.0243902439,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1,0,5,40,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,23,0,0,0,0,0.5136054422,0.234375,0,1,0,0,0,0.0034013605,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
3,1,2,54,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,28,0,0,1,0,0.9444444444,0.0,0,1,1,1,1,0.0555555556,1,0,0,0,0,0,0,0,1,0,1,0,1,-1,1
3,1,4,73,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,19,47,0,0,0,1,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
1,0,3,100,5,0,0,0,0,0,2,1,0,21,1,1,0,0,0,0,8,53,31,0,0,0,0.0,0.0434782609,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,0
2,0,3,47,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,25,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
2,0,5,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,25,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1,0,4,79,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,59,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,4,100,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,81,0,0,0,0,0.3333333333,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,0,0
2,0,2,88,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,18,63,0,0,0,0,0.0178571429,0.4482758621,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,-1,1,0
6,1,6,103,0,0,0,0,0,0,0,0,0,23,1,1,0,0,1,0,12,84,0,0,2,0,0.0,0.2631578947,0,1,1,0,0,0.9230769231,0,0,0,0,0,0,0,0,1,-1,1,1,0,-1,1
2,0,2,51,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,18,0,0,0,0,0.0,0.75,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,0,1,-1,1,1
4,1,4,158,1,0,0,0,0,0,7,8,0,16,1,1,0,0,1,0,17,24,109,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,1,1
2,1,2,83,6,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,32,44,0,0,0,0,0.0975609756,0.0277777778,0,1,1,0,1,0.0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1,0
2,0,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,4,55,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15,33,0,0,1,1,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,1,1,144,16,0,0,0,0,0,1,1,0,21,1,1,0,0,0,0,25,15,96,0,0,0,0.0517241379,0.1395348837,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
1,0,5,80,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,57,0,0,0,0,0.2073170732,1.0,1,1,1,0,0,0.0975609756,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1,0
2,0,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,23,0,0,0,0,0.4848484848,0.5333333333,0,1,0,0,0,0.0303030303,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
3,0,3,37,1,0,0,0,0,0,0,0,0,12,1,0,1,0,1,0,12,18,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,1,2,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,27,0,0,0,0,0.1374045802,0.2321428571,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,0,6,81,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,22,52,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,7,78,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,17,54,0,0,0,0,0.6666666667,1.0,0,1,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
2,1,1,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,15,0,0,0,0,0.0967741935,0.5666666667,0,1,0,0,0,0.0322580645,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0
2,0,2,81,1,0,0,0,0,0,5,4,0,3,1,0,0,0,0,0,14,15,44,0,0,0,0.0747663551,0.0608108108,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
3,1,3,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,39,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
1,0,6,59,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,15,37,0,0,0,0,0.0652173913,0.0909090909,0,0,0,0,0,0.0217391304,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0
2,1,0,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,1,0,0,0,0,0.4736842105,0.0,0,0,0,0,0,0.0526315789,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1,0,5,123,6,0,0,0,2,0,3,2,0,17,1,1,0,0,1,0,21,50,44,0,0,0,0.5696202532,1.0,1,1,1,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,0,0
1,0,3,117,1,1,0,0,3,0,6,5,0,7,1,1,0,0,1,0,18,17,74,0,0,0,0.0491803279,0.1020408163,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,0,1,1,0
3,1,1,99,8,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,31,61,0,0,0,0,0.1428571429,0.8125,1,1,0,0,0,0.1904761905,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0
2,0,3,52,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,31,0,0,1,0,0.9111111111,0.875,0,1,0,0,0,0.0888888889,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
1,0,5,91,10,1,0,0,0,0,0,0,0,12,1,1,0,0,1,0,23,61,0,0,0,0,0.0084745763,0.3488372093,0,1,1,0,0,0.0338983051,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,0
2,0,6,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,36,0,0,0,1,0.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1,1
2,0,4,67,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,21,39,0,0,0,0,0.0,0.3333333333,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,1
3,1,6,102,2,1,0,0,0,0,0,0,0,22,1,1,0,0,0,0,26,69,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,-1,-1,1,1,-1,1
3,1,5,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,40,0,0,0,0,0.0,0.6428571429,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
2,0,4,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,0,0,1.0,0.320754717,0,1,0,1,0,0.0,0,0,0,0,1,0,0,0,1,1,-1,0,0,-1,1
4,0,2,63,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,24,32,0,0,1,1,0.4716981132,0.976744186,0,1,0,0,0,0.0377358491,1,0,0,0,0,0,0,0,1,0,-1,1,-1,0,1
3,1,5,66,1,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,15,44,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1
2,0,2,95,0,0,0,0,0,0,3,0,0,10,1,0,0,0,1,0,14,21,52,0,0,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,1,0,0,0,1,-1,0,1,1,1,0
2,1,2,58,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,10,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,0,1,65,0,0,0,0,0,0,4,3,0,3,1,0,0,0,0,0,9,19,29,0,0,0,0.2,1.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,1,0
4,2,4,77,4,4,0,0,4,0,0,0,0,9,1,0,0,0,0,0,35,35,0,0,1,0,0.9230769231,1.0,1,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,-1,1,1,-1,-1,1
3,1,4,78,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,21,50,0,0,0,0,0.0650224215,0.9285714286,0,1,1,0,0,0.0179372197,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
1,0,2,79,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,10,62,0,0,0,0,0.1727272727,0.3943661972,0,1,1,1,0,0.0727272727,0,0,0,0,0,1,0,0,1,-1,1,0,0,1,0
3,1,4,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,1,-1,1
3,1,1,67,0,0,0,0,0,0,2,1,0,6,1,0,0,0,0,0,24,11,24,0,0,0,0.0294117647,0.4761904762,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
